data,label,word_token
rumah makan dikenal sunda cikawao jalan cikawao makanan sunda ayam ikan goreng bakar gepuk lalap sambal dadak pedas yami nasi pulen pelayanan cepat,1,"['rumah', 'makan', 'dikenal', 'sunda', 'cikawao', 'jalan', 'cikawao', 'makanan', 'sunda', 'ayam', 'ikan', 'goreng', 'bakar', 'gepuk', 'lalap', 'sambal', 'dadak', 'pedas', 'yami', 'nasi', 'pulen', 'pelayanan', 'cepat']"
merek beli mengejek orang sunda kampung pikir orang hebat,-1,"['merek', 'beli', 'mengejek', 'orang', 'sunda', 'kampung', 'pikir', 'orang', 'hebat']"
dancing crab pedas kepiting pedas campur jagung udang ketang kerang volter piring langsung gelar meja alas plastik enak makanan,-1,"['dancing', 'crab', 'pedas', 'kepiting', 'pedas', 'campur', 'jagung', 'udang', 'ketang', 'kerang', 'volter', 'piring', 'langsung', 'gelar', 'meja', 'alas', 'plastik', 'enak', 'makanan']"
kuota murah,0,"['kuota', 'murah']"
pelayan salah mencatat pesanan diulang kali manajer resto mengganti pesanan gratis harga ditawarkan membeli suasana resto masakan dibilang berbumbu,-1,"['pelayan', 'salah', 'mencatat', 'pesanan', 'diulang', 'kali', 'manajer', 'resto', 'mengganti', 'pesanan', 'gratis', 'harga', 'ditawarkan', 'membeli', 'suasana', 'resto', 'masakan', 'dibilang', 'berbumbu']"
makan cuanki serayu suka batagor kering bakso enak makan menambah kali hehehe bandung wajib mencoba,1,"['makan', 'cuanki', 'serayu', 'suka', 'batagor', 'kering', 'bakso', 'enak', 'makan', 'menambah', 'kali', 'hehehe', 'bandung', 'wajib', 'mencoba']"
menikmati sarapan sungguh menyenangkan udara segar pemandangan keren betah berlama natural banget pilihan menu variatif staf ramah membantu,1,"['menikmati', 'sarapan', 'sungguh', 'menyenangkan', 'udara', 'segar', 'pemandangan', 'keren', 'betah', 'berlama', 'natural', 'banget', 'pilihan', 'menu', 'variatif', 'staf', 'ramah', 'membantu']"
toko obat digerebek propam periksa intel bekasi,0,"['toko', 'obat', 'digerebek', 'propam', 'periksa', 'intel', 'bekasi']"
restoran cantik makanan enak enak harga terjangkau servis bagus parkir,1,"['restoran', 'cantik', 'makanan', 'enak', 'enak', 'harga', 'terjangkau', 'servis', 'bagus', 'parkir']"
menikmati aneka makanan khas bandung paskal food market pilihan aneka makanan stall variasi menu beragam makanan enak enak harga terjangkau,1,"['menikmati', 'aneka', 'makanan', 'khas', 'bandung', 'paskal', 'food', 'market', 'pilihan', 'aneka', 'makanan', 'stall', 'variasi', 'menu', 'beragam', 'makanan', 'enak', 'enak', 'harga', 'terjangkau']"
restoran bergaya jepang sayang menyediakan ramen sejenis sushi salad sushi sayuran roll sushi makanan pelayanan harga lokasi saran pribadi wajib coba tofu pudding enak banget,1,"['restoran', 'bergaya', 'jepang', 'sayang', 'menyediakan', 'ramen', 'sejenis', 'sushi', 'salad', 'sushi', 'sayuran', 'roll', 'sushi', 'makanan', 'pelayanan', 'harga', 'lokasi', 'saran', 'pribadi', 'wajib', 'coba', 'tofu', 'pudding', 'enak', 'banget']"
khawatir koalisi pendukung ridwan kamil bubar,0,"['khawatir', 'koalisi', 'pendukung', 'ridwan', 'kamil', 'bubar']"
peak resort dinning salah restoran terletak bukit ketinggian permukaan laut peak kota bandung hamparan perkebunan disekitar gunung tangkuban perahu pemandangan menakjubkan makanan enak peak suasana romantis,1,"['peak', 'resort', 'dinning', 'salah', 'restoran', 'terletak', 'bukit', 'ketinggian', 'permukaan', 'laut', 'peak', 'kota', 'bandung', 'hamparan', 'perkebunan', 'disekitar', 'gunung', 'tangkuban', 'perahu', 'pemandangan', 'menakjubkan', 'makanan', 'enak', 'peak', 'suasana', 'romantis']"
warung upnormal nasi goreng kambing enak banget murah meriah coba pesan nasi goreng kambing keren enak bumbu amis harga relatif murah,1,"['warung', 'upnormal', 'nasi', 'goreng', 'kambing', 'enak', 'banget', 'murah', 'meriah', 'coba', 'pesan', 'nasi', 'goreng', 'kambing', 'keren', 'enak', 'bumbu', 'amis', 'harga', 'relatif', 'murah']"
koreksi alamat paket mohon pesan langsung minimal terima kasih,0,"['koreksi', 'alamat', 'paket', 'mohon', 'pesan', 'langsung', 'minimal', 'terima', 'kasih']"
jokowi membangun jalan pencitraan,-1,"['jokowi', 'membangun', 'jalan', 'pencitraan']"
selamat siang orang miskin semoga cepat mati miskin sengsara,-1,"['selamat', 'siang', 'orang', 'miskin', 'semoga', 'cepat', 'mati', 'miskin', 'sengsara']"
ketakutan tuyul terntayangan haha,-1,"['ketakutan', 'tuyul', 'terntayangan', 'haha']"
enak porsi bumbu lidah harga nyaman kantong negatif berkunjung pelayanan lambat,1,"['enak', 'porsi', 'bumbu', 'lidah', 'harga', 'nyaman', 'kantong', 'negatif', 'berkunjung', 'pelayanan', 'lambat']"
percaya omongan menutup rapet rapet kebobrokan sifat membuka tabir,-1,"['percaya', 'omongan', 'menutup', 'rapet', 'rapet', 'kebobrokan', 'sifat', 'membuka', 'tabir']"
sierra kafe terletak daerah dago pakar indoor pemandangan malam indah gemerlap lampu kota bandung makanan disajikan suasana enak live music,1,"['sierra', 'kafe', 'terletak', 'daerah', 'dago', 'pakar', 'indoor', 'pemandangan', 'malam', 'indah', 'gemerlap', 'lampu', 'kota', 'bandung', 'makanan', 'disajikan', 'suasana', 'enak', 'live', 'music']"
lokasi resto bagus persawahan sejuk makanan pelatnas istimewa harga lumayan mahal,1,"['lokasi', 'resto', 'bagus', 'persawahan', 'sejuk', 'makanan', 'pelatnas', 'istimewa', 'harga', 'lumayan', 'mahal']"
makan malam peak salah pilihan berkunjung bandung udara dingin pemandangan bagus salah nilai plus restoran perjalanan restoran penerangan lampu hati hati berkendara romantic suka,1,"['makan', 'malam', 'peak', 'salah', 'pilihan', 'berkunjung', 'bandung', 'udara', 'dingin', 'pemandangan', 'bagus', 'salah', 'nilai', 'plus', 'restoran', 'perjalanan', 'restoran', 'penerangan', 'lampu', 'hati', 'hati', 'berkendara', 'romantic', 'suka']"
mending jualan takjil bala,-1,"['mending', 'jualan', 'takjil', 'bala']"
marah marah bebal indosat malu perusahaan malu,-1,"['marah', 'marah', 'bebal', 'indosat', 'malu', 'perusahaan', 'malu']"
okinomiyaki mango dessert enak banget harga bersahabat medate makan,1,"['okinomiyaki', 'mango', 'dessert', 'enak', 'banget', 'harga', 'bersahabat', 'medate', 'makan']"
dibilang masakan sunda makanan cepat saji masakan tersedia saji dihangatkan mencerminkan masakan segar lalapan khas rumah makan sunda sayur lalapan layu,-1,"['dibilang', 'masakan', 'sunda', 'makanan', 'cepat', 'saji', 'masakan', 'tersedia', 'saji', 'dihangatkan', 'mencerminkan', 'masakan', 'segar', 'lalapan', 'khas', 'rumah', 'makan', 'sunda', 'sayur', 'lalapan', 'layu']"
makan batagor siomay kingsley bandung senin menjual batagor siomay cubit ronde jahe aneka minuman hijau roti panggang bakmie pesan batagor goreng roti panggang enak pengunjung ramai,1,"['makan', 'batagor', 'siomay', 'kingsley', 'bandung', 'senin', 'menjual', 'batagor', 'siomay', 'cubit', 'ronde', 'jahe', 'aneka', 'minuman', 'hijau', 'roti', 'panggang', 'bakmie', 'pesan', 'batagor', 'goreng', 'roti', 'panggang', 'enak', 'pengunjung', 'ramai']"
resto letak masuk kompleks perumahan malam ramai pekan menunggu daftar tunggu menunggu toko kios kios dikunjungi menunggu harga harga resto jakarta porsi menu dimakan berdua model pondok pondokan keluarga pondok mengasyikkan,1,"['resto', 'letak', 'masuk', 'kompleks', 'perumahan', 'malam', 'ramai', 'pekan', 'menunggu', 'daftar', 'tunggu', 'menunggu', 'toko', 'kios', 'kios', 'dikunjungi', 'menunggu', 'harga', 'harga', 'resto', 'jakarta', 'porsi', 'menu', 'dimakan', 'berdua', 'model', 'pondok', 'pondokan', 'keluarga', 'pondok', 'mengasyikkan']"
catatan buruk tour bali maczman diusir perjalan pulang hotel sungguh mengecewakan,-1,"['catatan', 'buruk', 'tour', 'bali', 'maczman', 'diusir', 'perjalan', 'pulang', 'hotel', 'sungguh', 'mengecewakan']"
anjing bakar saus enak,1,"['anjing', 'bakar', 'saus', 'enak']"
makan indonesian makanan konsep alam kayak saung saung gitu harga lumayan beda makan saung makanan enak aman dikantong,1,"['makan', 'indonesian', 'makanan', 'konsep', 'alam', 'kayak', 'saung', 'saung', 'gitu', 'harga', 'lumayan', 'beda', 'makan', 'saung', 'makanan', 'enak', 'aman', 'dikantong']"
menunggu teman berbelanja istana plaza mencoba bakmi goreng solaria porsi warna kecoklatan menandakan penggunaan kecap manis disajikan irisan acar ketimun istimewa melon pesan istimewa campuran melon kental,1,"['menunggu', 'teman', 'berbelanja', 'istana', 'plaza', 'mencoba', 'bakmi', 'goreng', 'solaria', 'porsi', 'warna', 'kecoklatan', 'menandakan', 'penggunaan', 'kecap', 'manis', 'disajikan', 'irisan', 'acar', 'ketimun', 'istimewa', 'melon', 'pesan', 'istimewa', 'campuran', 'melon', 'kental']"
menu restoran lengkap memiliki menu kepiting andalan favorit pengunjung mencicipi kepiting saus padang kepiting saus singapore lezat harga sebanding disajikan luas cocok dikunjungi keluarga rekan bisnis,1,"['menu', 'restoran', 'lengkap', 'memiliki', 'menu', 'kepiting', 'andalan', 'favorit', 'pengunjung', 'mencicipi', 'kepiting', 'saus', 'padang', 'kepiting', 'saus', 'singapore', 'lezat', 'harga', 'sebanding', 'disajikan', 'luas', 'cocok', 'dikunjungi', 'keluarga', 'rekan', 'bisnis']"
ragu menyantap hidangan jepang kali memiliki sertifikat ramen enak harga makanan murah resto resto jepang,1,"['ragu', 'menyantap', 'hidangan', 'jepang', 'kali', 'memiliki', 'sertifikat', 'ramen', 'enak', 'harga', 'makanan', 'murah', 'resto', 'resto', 'jepang']"
setya novanto berobat rspad,0,"['setya', 'novanto', 'berobat', 'rspad']"
bawaslu terima laporan dugaan pelanggaran pilgub riau,0,"['bawaslu', 'terima', 'laporan', 'dugaan', 'pelanggaran', 'pilgub', 'riau']"
kafe menu beragam harga terjangkau enak memiliki cabang bandung,1,"['kafe', 'menu', 'beragam', 'harga', 'terjangkau', 'enak', 'memiliki', 'cabang', 'bandung']"
makanan enak pelayanan lokasi strategis eskalator turun mantap,1,"['makanan', 'enak', 'pelayanan', 'lokasi', 'strategis', 'eskalator', 'turun', 'mantap']"
lawang wangi terletak dago pemandangan bagus indah antrian orang mengunjungi mencoba makanan,-1,"['lawang', 'wangi', 'terletak', 'dago', 'pemandangan', 'bagus', 'indah', 'antrian', 'orang', 'mengunjungi', 'mencoba', 'makanan']"
masakan enak varian lokasi terminal sistem prasmanan enak sambal cari mantaap,1,"['masakan', 'enak', 'varian', 'lokasi', 'terminal', 'sistem', 'prasmanan', 'enak', 'sambal', 'cari', 'mantaap']"
prof linglung sirik hati coba rezim orba presiden mentri pejabat koruptor,-1,"['prof', 'linglung', 'sirik', 'hati', 'coba', 'rezim', 'orba', 'presiden', 'mentri', 'pejabat', 'koruptor']"
suka banget makan king burger nyaman harga terjangkau cheese burger enak empuk kentang enak enak burger kentang restoran fastfood rekomendasi,1,"['suka', 'banget', 'makan', 'king', 'burger', 'nyaman', 'harga', 'terjangkau', 'cheese', 'burger', 'enak', 'empuk', 'kentang', 'enak', 'enak', 'burger', 'kentang', 'restoran', 'fastfood', 'rekomendasi']"
teman teman lumayan nyaman pelayanan lumayan pesan minuman harga makanan lumayan mahal minuman memesan tiramisu coffe salah harga ribu,1,"['teman', 'teman', 'lumayan', 'nyaman', 'pelayanan', 'lumayan', 'pesan', 'minuman', 'harga', 'makanan', 'lumayan', 'mahal', 'minuman', 'memesan', 'tiramisu', 'coffe', 'salah', 'harga', 'ribu']"
makan pakai piring pakai alas daun pisang nasi hangat harum daun model ambil makanan pilihan lumayan sambal teri teri kipas juara sambel juara bungkus biar kepikiran mesti mencoba bandung keluarga,1,"['makan', 'pakai', 'piring', 'pakai', 'alas', 'daun', 'pisang', 'nasi', 'hangat', 'harum', 'daun', 'model', 'ambil', 'makanan', 'pilihan', 'lumayan', 'sambal', 'teri', 'teri', 'kipas', 'juara', 'sambel', 'juara', 'bungkus', 'biar', 'kepikiran', 'mesti', 'mencoba', 'bandung', 'keluarga']"
kali warunk upnormal cihampelas tripadvisor suasana sepi pelayanan ramah menu dipesan cepat pisang goreng keju roti bakar susu milo lembut dipotong pisau,1,"['kali', 'warunk', 'upnormal', 'cihampelas', 'tripadvisor', 'suasana', 'sepi', 'pelayanan', 'ramah', 'menu', 'dipesan', 'cepat', 'pisang', 'goreng', 'keju', 'roti', 'bakar', 'susu', 'milo', 'lembut', 'dipotong', 'pisau']"
perjuangan kalah beruntun pilgub jawa timur,0,"['perjuangan', 'kalah', 'beruntun', 'pilgub', 'jawa', 'timur']"
menikmati makan siang melupakan kepenatan kesibukan suasana desain restoran asri menyerupai kondisi pedesaan menikmati makanan khas sunda mendengarkan iringan musik karapitan,1,"['menikmati', 'makan', 'siang', 'melupakan', 'kepenatan', 'kesibukan', 'suasana', 'desain', 'restoran', 'asri', 'menyerupai', 'kondisi', 'pedesaan', 'menikmati', 'makanan', 'khas', 'sunda', 'mendengarkan', 'iringan', 'musik', 'karapitan']"
tolol banget muslim yogyakarta masak minoritas menginjak mayoritas,-1,"['tolol', 'banget', 'muslim', 'yogyakarta', 'masak', 'minoritas', 'menginjak', 'mayoritas']"
bersih,1,['bersih']
makanan markotoop uenaak sesuai harga nyaman dinginkan banget,1,"['makanan', 'markotoop', 'uenaak', 'sesuai', 'harga', 'nyaman', 'dinginkan', 'banget']"
suka heran telkomsel kuota cepat banget abis buka aplikasi berat mencurigakan,-1,"['suka', 'heran', 'telkomsel', 'kuota', 'cepat', 'banget', 'abis', 'buka', 'aplikasi', 'berat', 'mencurigakan']"
asik bagus didukung cuaca dingin lembang nyaman concept alam tropical hang maret sabtu pizza yahud nilai pesan menu pizza,1,"['asik', 'bagus', 'didukung', 'cuaca', 'dingin', 'lembang', 'nyaman', 'concept', 'alam', 'tropical', 'hang', 'maret', 'sabtu', 'pizza', 'yahud', 'nilai', 'pesan', 'menu', 'pizza']"
soto kudus enak kaki harga terjangkau kantong pendamping sayap ayam perkedel telor muda usus ayam goreng pokok mantap tujuh pagi soto gelar dagangan pagi habis,1,"['soto', 'kudus', 'enak', 'kaki', 'harga', 'terjangkau', 'kantong', 'pendamping', 'sayap', 'ayam', 'perkedel', 'telor', 'muda', 'usus', 'ayam', 'goreng', 'pokok', 'mantap', 'tujuh', 'pagi', 'soto', 'gelar', 'dagangan', 'pagi', 'habis']"
mewek terletak jalan pajajaran bandung area bandung electronic center pusat penjualan gadget kota bandung menikmati kuliner khas bandung makanan cita pedas nangis penikmat menangis kepedesan ketagihan makan tebal kenyal enak,1,"['mewek', 'terletak', 'jalan', 'pajajaran', 'bandung', 'area', 'bandung', 'electronic', 'center', 'pusat', 'penjualan', 'gadget', 'kota', 'bandung', 'menikmati', 'kuliner', 'khas', 'bandung', 'makanan', 'cita', 'pedas', 'nangis', 'penikmat', 'menangis', 'kepedesan', 'ketagihan', 'makan', 'tebal', 'kenyal', 'enak']"
penjelasan bumn putusan pusat,0,"['penjelasan', 'bumn', 'putusan', 'pusat']"
mitigasi risiko likuiditas sarankan dana diinvestasikan dana idle periode investasi,0,"['mitigasi', 'risiko', 'likuiditas', 'sarankan', 'dana', 'diinvestasikan', 'dana', 'idle', 'periode', 'investasi']"
payah banget pelayanan tangerang perihal,-1,"['payah', 'banget', 'pelayanan', 'tangerang', 'perihal']"
nyepi sepi sehari tahi,-1,"['nyepi', 'sepi', 'sehari', 'tahi']"
wajib mampir berkunjung bandung terletak lembang kota bandung suasana nyaman hawa sejuk pegunungan bagus mengabadikan foto foto suvenir stop food court makan minum kopi sistem pembayaran voucher voucher dibeli,1,"['wajib', 'mampir', 'berkunjung', 'bandung', 'terletak', 'lembang', 'kota', 'bandung', 'suasana', 'nyaman', 'hawa', 'sejuk', 'pegunungan', 'bagus', 'mengabadikan', 'foto', 'foto', 'suvenir', 'stop', 'food', 'court', 'makan', 'minum', 'kopi', 'sistem', 'pembayaran', 'voucher', 'voucher', 'dibeli']"
dosen tugas membimbing mahasiswa akademisi ikutan digaji pemerintah,-1,"['dosen', 'tugas', 'membimbing', 'mahasiswa', 'akademisi', 'ikutan', 'digaji', 'pemerintah']"
nyesel pilih jokowi bilangin jokowi inti pedagang menyesal milih,-1,"['nyesel', 'pilih', 'jokowi', 'bilangin', 'jokowi', 'inti', 'pedagang', 'menyesal', 'milih']"
pengalaman padma bandung sulit akses orang awam terbayar makan siang teman makanan enak pemandangan bagus pelayanan meja menikmati pemandangan makan siang terima kasih shandy mbak makan siang,1,"['pengalaman', 'padma', 'bandung', 'sulit', 'akses', 'orang', 'awam', 'terbayar', 'makan', 'siang', 'teman', 'makanan', 'enak', 'pemandangan', 'bagus', 'pelayanan', 'meja', 'menikmati', 'pemandangan', 'makan', 'siang', 'terima', 'kasih', 'shandy', 'mbak', 'makan', 'siang']"
wajib banget beli terong goreng enak lesehan hindari makan siang penuh banget,1,"['wajib', 'banget', 'beli', 'terong', 'goreng', 'enak', 'lesehan', 'hindari', 'makan', 'siang', 'penuh', 'banget']"
pacaran menelepon senang banget kayak menang kuis indosat galileo,1,"['pacaran', 'menelepon', 'senang', 'banget', 'kayak', 'menang', 'kuis', 'indosat', 'galileo']"
periksa intensif bupati kena,0,"['periksa', 'intensif', 'bupati', 'kena']"
restoran terletak kartika sari dago beragam menu makanan minuman makanan disajikan citra,1,"['restoran', 'terletak', 'kartika', 'sari', 'dago', 'beragam', 'menu', 'makanan', 'minuman', 'makanan', 'disajikan', 'citra']"
restoran buka sore senin libur enak bihun goreng kwetiau goreng bacang salah terenak bandung,1,"['restoran', 'buka', 'sore', 'senin', 'libur', 'enak', 'bihun', 'goreng', 'kwetiau', 'goreng', 'bacang', 'salah', 'terenak', 'bandung']"
ciri ciri orang suka menggunjing orang dibawah cocok presiden,-1,"['ciri', 'ciri', 'orang', 'suka', 'menggunjing', 'orang', 'dibawah', 'cocok', 'presiden']"
mengunjungi menginap salah hotel bandung lokasi ramen cemen daerah cihampelas beef spicy ramen lemon enak harga terjangkau,1,"['mengunjungi', 'menginap', 'salah', 'hotel', 'bandung', 'lokasi', 'ramen', 'cemen', 'daerah', 'cihampelas', 'beef', 'spicy', 'ramen', 'lemon', 'enak', 'harga', 'terjangkau']"
nyaman mahasiswa nongkrong belajar makan kafe nyaman banget diskusi tugas baca novel menu favorit cabe rawit udang kremes suka banget udang segar dilumuri kremes telur banget dimakan sambal lencon khas kafe sedap,1,"['nyaman', 'mahasiswa', 'nongkrong', 'belajar', 'makan', 'kafe', 'nyaman', 'banget', 'diskusi', 'tugas', 'baca', 'novel', 'menu', 'favorit', 'cabe', 'rawit', 'udang', 'kremes', 'suka', 'banget', 'udang', 'segar', 'dilumuri', 'kremes', 'telur', 'banget', 'dimakan', 'sambal', 'lencon', 'khas', 'kafe', 'sedap']"
pesan pasta saus putih saus kental pasta dimasak lunak saus enak salmon bumbu enak mengecewakan,-1,"['pesan', 'pasta', 'saus', 'putih', 'saus', 'kental', 'pasta', 'dimasak', 'lunak', 'saus', 'enak', 'salmon', 'bumbu', 'enak', 'mengecewakan']"
driver driver profesional,-1,"['driver', 'driver', 'profesional']"
kafe ramai pengunjung harga ramah kantong enak lidah rekomendasi banget bersih betah berlama takut kantong jebol hehe,1,"['kafe', 'ramai', 'pengunjung', 'harga', 'ramah', 'kantong', 'enak', 'lidah', 'rekomendasi', 'banget', 'bersih', 'betah', 'berlama', 'takut', 'kantong', 'jebol', 'hehe']"
beli sabun shampo ujenk harga mahal,-1,"['beli', 'sabun', 'shampo', 'ujenk', 'harga', 'mahal']"
betah bosan perpecahan ketidakcocokan putus,-1,"['betah', 'bosan', 'perpecahan', 'ketidakcocokan', 'putus']"
ayam goreng tempo ayam pompa letak dibelakang ayam gurih stop enak,1,"['ayam', 'goreng', 'tempo', 'ayam', 'pompa', 'letak', 'dibelakang', 'ayam', 'gurih', 'stop', 'enak']"
gampang marah pakai indosat kota parah,-1,"['gampang', 'marah', 'pakai', 'indosat', 'kota', 'parah']"
minggu mampir beli bubur amis jalan padjadjaran jalan merdeka jalan suryasoemantri bale endah bubur kentel potongan ayam suwir cakue tambahan telur ampela suka jeruk sirsak wortel dipesan sederhana nyaman,1,"['minggu', 'mampir', 'beli', 'bubur', 'amis', 'jalan', 'padjadjaran', 'jalan', 'merdeka', 'jalan', 'suryasoemantri', 'bale', 'endah', 'bubur', 'kentel', 'potongan', 'ayam', 'suwir', 'cakue', 'tambahan', 'telur', 'ampela', 'suka', 'jeruk', 'sirsak', 'wortel', 'dipesan', 'sederhana', 'nyaman']"
